"DHB","demography","measure","number","Age","QtYR","Demogfacet"
"Tairawhiti","Pacific","full","n/s","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Taranaki","Pacific","full","n/s","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Waikato","Pacific","full","50","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Wairarapa","Pacific","full","n/s","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Waitemata","Pacific","full","193","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"West Coast","Pacific","full","n/s","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Whanganui","Pacific","full","n/s","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"National","Pacific","full","1505","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Auckland","Pacific","proportion","0.827338129496403","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Bay of Plenty","Pacific","proportion","0.708333333333333","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Canterbury","Pacific","proportion","0.956043956043956","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Capital and Coast","Pacific","proportion","0.917525773195876","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Counties Manukau","Pacific","proportion","0.881780250347705","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Hawkes Bay","Pacific","proportion","0.923076923076923","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Hutt Valley","Pacific","proportion","0.927272727272727","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Lakes","Pacific","proportion","0.444444444444444","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"MidCentral","Pacific","proportion","0.9375","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Nelson Marlborough","Pacific","proportion","0.892857142857143","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Northland","Pacific","proportion","0.538461538461538","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"South Canterbury","Pacific","proportion","1","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Southern","Pacific","proportion","0.947368421052632","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Tairawhiti","Pacific","proportion","1","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Taranaki","Pacific","proportion","1","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Waikato","Pacific","proportion","0.78125","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Wairarapa","Pacific","proportion","1","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Waitemata","Pacific","proportion","0.842794759825327","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"West Coast","Pacific","proportion","1","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Whanganui","Pacific","proportion","0.833333333333333","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"National","Pacific","proportion","0.868937644341801","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Auckland","Asian","eligible","420","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Bay of Plenty","Asian","eligible","47","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Canterbury","Asian","eligible","181","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Capital and Coast","Asian","eligible","115","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Counties Manukau","Asian","eligible","348","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Hawkes Bay","Asian","eligible","26","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Hutt Valley","Asian","eligible","56","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Lakes","Asian","eligible","19","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"MidCentral","Asian","eligible","33","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Nelson Marlborough","Asian","eligible","23","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Northland","Asian","eligible","16","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"South Canterbury","Asian","eligible","n/s","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Southern","Asian","eligible","52","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Tairawhiti","Asian","eligible","n/s","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Taranaki","Asian","eligible","16","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Waikato","Asian","eligible","109","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Wairarapa","Asian","eligible","n/s","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Waitemata","Asian","eligible","435","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"West Coast","Asian","eligible","n/s","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Whanganui","Asian","eligible","n/s","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"National","Asian","eligible","1928","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Auckland","Asian","full","370","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Bay of Plenty","Asian","full","43","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Canterbury","Asian","full","164","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Capital and Coast","Asian","full","108","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Counties Manukau","Asian","full","333","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Hawkes Bay","Asian","full","26","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Hutt Valley","Asian","full","50","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Lakes","Asian","full","16","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"MidCentral","Asian","full","31","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Nelson Marlborough","Asian","full","21","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Northland","Asian","full","12","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"South Canterbury","Asian","full","n/s","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Southern","Asian","full","38","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Tairawhiti","Asian","full","n/s","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Taranaki","Asian","full","15","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Waikato","Asian","full","104","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Wairarapa","Asian","full","n/s","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Waitemata","Asian","full","390","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"West Coast","Asian","full","n/s","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Whanganui","Asian","full","n/s","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"National","Asian","full","1749","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Auckland","Asian","proportion","0.880952380952381","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Bay of Plenty","Asian","proportion","0.914893617021276","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Canterbury","Asian","proportion","0.906077348066298","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Capital and Coast","Asian","proportion","0.939130434782609","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Counties Manukau","Asian","proportion","0.956896551724138","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Hawkes Bay","Asian","proportion","1","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Hutt Valley","Asian","proportion","0.892857142857143","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Lakes","Asian","proportion","0.842105263157895","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"MidCentral","Asian","proportion","0.939393939393939","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Nelson Marlborough","Asian","proportion","0.91304347826087","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Northland","Asian","proportion","0.75","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"South Canterbury","Asian","proportion","1","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Southern","Asian","proportion","0.730769230769231","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Tairawhiti","Asian","proportion","1","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Taranaki","Asian","proportion","0.9375","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Waikato","Asian","proportion","0.954128440366973","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Wairarapa","Asian","proportion","0.833333333333333","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Waitemata","Asian","proportion","0.896551724137931","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"West Coast","Asian","proportion","1","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Whanganui","Asian","proportion","0.625","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"National","Asian","proportion","0.907157676348548","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Auckland","Other","eligible","204","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Bay of Plenty","Other","eligible","100","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Canterbury","Other","eligible","281","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Capital and Coast","Other","eligible","166","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Counties Manukau","Other","eligible","196","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Hawkes Bay","Other","eligible","41","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Hutt Valley","Other","eligible","79","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Lakes","Other","eligible","37","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"MidCentral","Other","eligible","31","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Nelson Marlborough","Other","eligible","75","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Northland","Other","eligible","51","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"South Canterbury","Other","eligible","20","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Southern","Other","eligible","112","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Tairawhiti","Other","eligible","10","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Taranaki","Other","eligible","32","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Waikato","Other","eligible","155","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Wairarapa","Other","eligible","n/s","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Waitemata","Other","eligible","353","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"West Coast","Other","eligible","18","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Whanganui","Other","eligible","28","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"National","Other","eligible","1998","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Auckland","Other","full","172","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Bay of Plenty","Other","full","72","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Canterbury","Other","full","238","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Capital and Coast","Other","full","150","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Counties Manukau","Other","full","179","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Hawkes Bay","Other","full","36","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Hutt Valley","Other","full","60","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Lakes","Other","full","36","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"MidCentral","Other","full","26","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Nelson Marlborough","Other","full","62","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Northland","Other","full","37","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"South Canterbury","Other","full","18","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Southern","Other","full","94","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Tairawhiti","Other","full","n/s","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Taranaki","Other","full","30","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Waikato","Other","full","118","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Wairarapa","Other","full","n/s","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Waitemata","Other","full","275","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"West Coast","Other","full","n/s","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Whanganui","Other","full","22","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"National","Other","full","1651","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Auckland","Other","proportion","0.843137254901961","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Bay of Plenty","Other","proportion","0.72","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Canterbury","Other","proportion","0.846975088967972","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Capital and Coast","Other","proportion","0.903614457831325","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Counties Manukau","Other","proportion","0.913265306122449","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Hawkes Bay","Other","proportion","0.878048780487805","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Hutt Valley","Other","proportion","0.759493670886076","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Lakes","Other","proportion","0.972972972972973","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"MidCentral","Other","proportion","0.838709677419355","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Nelson Marlborough","Other","proportion","0.826666666666667","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Northland","Other","proportion","0.725490196078431","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"South Canterbury","Other","proportion","0.9","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Southern","Other","proportion","0.839285714285714","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Tairawhiti","Other","proportion","0.9","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Taranaki","Other","proportion","0.9375","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Waikato","Other","proportion","0.761290322580645","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Wairarapa","Other","proportion","0.888888888888889","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Waitemata","Other","proportion","0.779036827195467","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"West Coast","Other","proportion","0.5","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"Whanganui","Other","proportion","0.785714285714286","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
"National","Other","proportion","0.826326326326326","5 years","1 April 2016 to 30 June 2016 (Excel, 138 KB).xlsx","Ethnicity"
